"Tabela 1737 - IPCA - Série histórica com número-índice, variação mensal e variações acumuladas em 3 meses, em 6 meses, no ano e em 12 meses (a partir de dezembro/1979)"
"Variável - IPCA - Número-índice (base: dezembro de 1993 = 100) (Número-índice)"
"";"Mês"
"";"janeiro 2008";"fevereiro 2008";"março 2008";"abril 2008";"maio 2008";"junho 2008";"julho 2008";"agosto 2008";"setembro 2008";"outubro 2008";"novembro 2008";"dezembro 2008";"janeiro 2009";"fevereiro 2009";"março 2009";"abril 2009";"maio 2009";"junho 2009";"julho 2009";"agosto 2009";"setembro 2009";"outubro 2009";"novembro 2009";"dezembro 2009";"janeiro 2010";"fevereiro 2010";"março 2010";"abril 2010";"maio 2010";"junho 2010";"julho 2010";"agosto 2010";"setembro 2010";"outubro 2010";"novembro 2010";"dezembro 2010";"janeiro 2011";"fevereiro 2011";"março 2011";"abril 2011";"maio 2011";"junho 2011";"julho 2011";"agosto 2011";"setembro 2011";"outubro 2011";"novembro 2011";"dezembro 2011";"janeiro 2012";"fevereiro 2012";"março 2012";"abril 2012";"maio 2012";"junho 2012";"julho 2012";"agosto 2012";"setembro 2012";"outubro 2012";"novembro 2012";"dezembro 2012";"janeiro 2013";"fevereiro 2013";"março 2013";"abril 2013";"maio 2013";"junho 2013";"julho 2013";"agosto 2013";"setembro 2013";"outubro 2013";"novembro 2013";"dezembro 2013";"janeiro 2014";"fevereiro 2014";"março 2014";"abril 2014";"maio 2014";"junho 2014";"julho 2014";"agosto 2014";"setembro 2014";"outubro 2014";"novembro 2014";"dezembro 2014";"janeiro 2015";"fevereiro 2015";"março 2015";"abril 2015";"maio 2015";"junho 2015";"julho 2015";"agosto 2015";"setembro 2015";"outubro 2015";"novembro 2015";"dezembro 2015";"janeiro 2016";"fevereiro 2016";"março 2016";"abril 2016";"maio 2016";"junho 2016";"julho 2016";"agosto 2016";"setembro 2016";"outubro 2016";"novembro 2016";"dezembro 2016";"janeiro 2017";"fevereiro 2017";"março 2017";"abril 2017";"maio 2017";"junho 2017";"julho 2017";"agosto 2017";"setembro 2017";"outubro 2017";"novembro 2017";"dezembro 2017";"janeiro 2018";"fevereiro 2018";"março 2018";"abril 2018";"maio 2018";"junho 2018";"julho 2018";"agosto 2018";"setembro 2018";"outubro 2018";"novembro 2018";"dezembro 2018";"janeiro 2019";"fevereiro 2019";"março 2019";"abril 2019";"maio 2019";"junho 2019";"julho 2019";"agosto 2019";"setembro 2019";"outubro 2019";"novembro 2019";"dezembro 2019";"janeiro 2020";"fevereiro 2020";"março 2020";"abril 2020";"maio 2020";"junho 2020";"julho 2020";"agosto 2020";"setembro 2020";"outubro 2020";"novembro 2020";"dezembro 2020";"janeiro 2021";"fevereiro 2021";"março 2021";"abril 2021";"maio 2021";"junho 2021";"julho 2021";"agosto 2021";"setembro 2021";"outubro 2021";"novembro 2021";"dezembro 2021";"janeiro 2022";"fevereiro 2022";"março 2022";"abril 2022";"maio 2022";"junho 2022";"julho 2022";"agosto 2022";"setembro 2022";"outubro 2022";"novembro 2022";"dezembro 2022";"janeiro 2023";"fevereiro 2023";"março 2023";"abril 2023";"maio 2023";"junho 2023";"julho 2023";"agosto 2023";"setembro 2023";"outubro 2023";"novembro 2023";"dezembro 2023";"janeiro 2024";"fevereiro 2024";"março 2024";"abril 2024";"maio 2024";"junho 2024";"julho 2024";"agosto 2024";"setembro 2024";"outubro 2024";"novembro 2024";"dezembro 2024";"janeiro 2025";"fevereiro 2025";"março 2025";"abril 2025";"maio 2025";"junho 2025";"julho 2025";"agosto 2025";"setembro 2025";"outubro 2025";"novembro 2025";"dezembro 2025"
"Brasil";"2746,3700000000000";"2759,8300000000000";"2773,0800000000000";"2788,3300000000000";"2810,3600000000000";"2831,1600000000000";"2846,1600000000000";"2854,1300000000000";"2861,5500000000000";"2874,4300000000000";"2884,7800000000000";"2892,8600000000000";"2906,7400000000000";"2922,7300000000000";"2928,5700000000000";"2942,6300000000000";"2956,4600000000000";"2967,1000000000000";"2974,2200000000000";"2978,6800000000000";"2985,8300000000000";"2994,1900000000000";"3006,4700000000000";"3017,5900000000000";"3040,2200000000000";"3063,9300000000000";"3079,8600000000000";"3097,4200000000000";"3110,7400000000000";"3110,7400000000000";"3111,0500000000000";"3112,2900000000000";"3126,2900000000000";"3149,7400000000000";"3175,8800000000000";"3195,8900000000000";"3222,4200000000000";"3248,2000000000000";"3273,8600000000000";"3299,0700000000000";"3314,5800000000000";"3319,5500000000000";"3324,8600000000000";"3337,1600000000000";"3354,8500000000000";"3369,2800000000000";"3386,8000000000000";"3403,7300000000000";"3422,7900000000000";"3438,1900000000000";"3445,4100000000000";"3467,4600000000000";"3479,9400000000000";"3482,7200000000000";"3497,7000000000000";"3512,0400000000000";"3532,0600000000000";"3552,9000000000000";"3574,2200000000000";"3602,4600000000000";"3633,4400000000000";"3655,2400000000000";"3672,4200000000000";"3692,6200000000000";"3706,2800000000000";"3715,9200000000000";"3717,0300000000000";"3725,9500000000000";"3738,9900000000000";"3760,3000000000000";"3780,6100000000000";"3815,3900000000000";"3836,3700000000000";"3862,8400000000000";"3898,3800000000000";"3924,5000000000000";"3942,5500000000000";"3958,3200000000000";"3958,7200000000000";"3968,6200000000000";"3991,2400000000000";"4008,0000000000000";"4028,4400000000000";"4059,8600000000000";"4110,2000000000000";"4160,3400000000000";"4215,2600000000000";"4245,1900000000000";"4276,6000000000000";"4310,3900000000000";"4337,1100000000000";"4346,6500000000000";"4370,1200000000000";"4405,9500000000000";"4450,4500000000000";"4493,1700000000000";"4550,2300000000000";"4591,1800000000000";"4610,9200000000000";"4639,0500000000000";"4675,2300000000000";"4691,5900000000000";"4715,9900000000000";"4736,7400000000000";"4740,5300000000000";"4752,8600000000000";"4761,4200000000000";"4775,7000000000000";"4793,8500000000000";"4809,6700000000000";"4821,6900000000000";"4828,4400000000000";"4843,4100000000000";"4832,2700000000000";"4843,8700000000000";"4853,0700000000000";"4860,8300000000000";"4881,2500000000000";"4894,9200000000000";"4916,4600000000000";"4930,7200000000000";"4946,5000000000000";"4950,9500000000000";"4961,8400000000000";"4981,6900000000000";"5044,4600000000000";"5061,1100000000000";"5056,5600000000000";"5080,8300000000000";"5103,6900000000000";"5092,9700000000000";"5100,6100000000000";"5116,9300000000000";"5138,9300000000000";"5177,4700000000000";"5206,9800000000000";"5213,7500000000000";"5214,2700000000000";"5224,1800000000000";"5229,9300000000000";"5227,8400000000000";"5233,0700000000000";"5259,7600000000000";"5320,2500000000000";"5331,4200000000000";"5344,7500000000000";"5348,4900000000000";"5331,9100000000000";"5311,6500000000000";"5325,4600000000000";"5344,6300000000000";"5357,4600000000000";"5391,7500000000000";"5438,1200000000000";"5486,5200000000000";"5560,5900000000000";"5574,4900000000000";"5622,4300000000000";"5674,7200000000000";"5692,3100000000000";"5739,5600000000000";"5769,9800000000000";"5825,3700000000000";"5876,0500000000000";"5944,2100000000000";"6018,5100000000000";"6075,6900000000000";"6120,0400000000000";"6153,0900000000000";"6215,2400000000000";"6315,9300000000000";"6382,8800000000000";"6412,8800000000000";"6455,8500000000000";"6411,9500000000000";"6388,8700000000000";"6370,3400000000000";"6407,9300000000000";"6434,2000000000000";"6474,0900000000000";"6508,4000000000000";"6563,0700000000000";"6609,6700000000000";"6649,9900000000000";"6665,2800000000000";"6659,9500000000000";"6667,9400000000000";"6683,2800000000000";"6700,6600000000000";"6716,7400000000000";"6735,5500000000000";"6773,2700000000000";"6801,7200000000000";"6858,1700000000000";"6869,1400000000000";"6895,2400000000000";"6926,9600000000000";"6941,5100000000000";"6967,8900000000000";"6966,5000000000000";"6997,1500000000000";"7036,3300000000000";"7063,7700000000000";"7100,5000000000000";"7111,8600000000000";"7205,0300000000000";"7245,3800000000000";"7276,5400000000000";"7295,4600000000000";"7312,9700000000000";"7331,9800000000000";"7323,9100000000000";"7359,0600000000000";"7365,6800000000000";"7378,9400000000000";"7403,2900000000000"
"Fonte: IBGE - Índice Nacional de Preços ao Consumidor Amplo"

"Notas"
"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986."
""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
